untyCntrctNo,bsnsDivNm,dcsnCntrctNo,cntrctRefNo,cntrctNm,cmmnCntrctYn,lngtrmCtnuDivNm,cntrctCnclsDate,cntrctPrd,baseLawNm,totCntrctAmt,thtmCntrctAmt,grntymnyRate,cntrctInfoUrl,payDivNm,reqNo,ntceNo,cntrctInsttCd,cntrctInsttNm,cntrctInsttJrsdctnDivNm,cntrctInsttChrgDeptNm,cntrctInsttOfclNm,cntrctInsttOfclTelNo,cntrctInsttOfclFaxNo,dminsttList,corpList,cntrctDtlInfoUrl,crdtrNm,baseDtls,cntrctCnclsMthdNm,rgstDt,chgDt,dfrcmpnstRt,pubPrcrmntClsfcNo,pubPrcrmntClsfcNm,pubPrcrmntMidClsfcNm,pubPrcrmntLrgClsfcNm,cntrctDate,infoBizYn,_source_endpoint,_business_type,dminsttNm,cntrctAmt
R26TE14086848,물품,R26TA0176706200,R26TA0176706200,고위험 방사선원위치추적 단말기 제작 외 1건 구매,N,신규,2026-04-17,,국가계약법 (제10조제1항),0,368150000,10,http://www.g2b.go.kr,직불,,R26BK01402554,B550932,한국원자력안전기술원,기타공공기관,구매자산실,임헌평,,,[1^B550932^한국원자력안전기술원^기타공공기관^구매자산실^임헌평^],[1^주계약업체^단독^주식회사 아이오티플렉스(IOT)^박문수^대한민국^100^주식회사 아이오티플렉스(IOT)^^2568100086],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01767062&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,한국원자력안전기술원장,경쟁은 입찰의 방법으로 행함,일반경쟁,2026-04-20 08:11:00,,0.075,,,,,2026-04-17,N,getCntrctInfoListThng,물품,한국원자력안전기술원,368150000
R26TE14086850,물품,R26TA0160026402,R26TA0160026402,파형강관외 1종,N,신규,2026-04-20,,국가계약법 (제21조제1항8호),3962067900,3962067900,10,http://www.g2b.go.kr,대지급,,R25BK01193311,1230000,조달청,국가기관,운영지원과,남유환,070-4056-6336,050-5480-2321,[1^ZZ99999^각 수요기관^기타기관^x^이관데이터^],[1^주계약업체^단독^대한강관 주식회사^정두영^대한민국^100^대한강관 주식회사^^6088134905],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01600264&ctrtChgOrd=02&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,조달청장,중소기업청장이 지정.고시한 제품,제한경쟁,2026-04-20 08:11:42,,0.075,,,,,2026-04-20,N,getCntrctInfoListThng,물품,각 수요기관,3962067900
R26TE14086853,물품,00188134308,00188134308,수위조절기,N,신규,2026-04-20,,국가계약법 (제7조의2),0,0,10,http://www.g2b.go.kr,대지급,,20180106728,1230000,조달청,국가기관,운영지원과,남유환,070-4056-6336,050-5480-2321,[1^ZZ99999^각 수요기관^기타기관^x^이관데이터^],[1^주계약업체^단독^영준산업^박용호^대한민국^100^영준산업^^6130676778],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=001881343_1&ctrtChgOrd=08&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,조달청장,[조달사업법 시행령] 다수공급자,일반경쟁,2026-04-20 08:13:31,,0.075,,,,,2026-04-20,N,getCntrctInfoListThng,물품,각 수요기관,0
R26TE14086857,물품,,R26TA0177147200,"(단가, 유찰, 수의) 속초 P-88 선저외판 검사수리",N,신규,,26.4.17.~26.4.27.,국가계약법 (제27조제1항),0,714000,10,http://www.g2b.go.kr,직불,,,1532883,해양경찰청 해양경찰정비창 해양경찰부산정비창,국가기관,기획운영과,김대성,051-419-2417,051-419-2318,[1^1532883^해양경찰청 해양경찰정비창 해양경찰부산정비창^국가기관^기획운영과^김대성^0514192417],[1^주계약업체^단독^조은엔지니어링^조재용^대한민국^100^조은엔지니어링^^4172700132],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01771472&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,해양경찰부산정비창,재공고입찰등과 수의계약,수의계약,2026-04-20 08:14:06,,0.125,,,,,2026-04-17,N,getCntrctInfoListThng,물품,해양경찰청 해양경찰정비창 해양경찰부산정비창,714000
R26TE14086860,물품,R26TA0175980600,R26TA0175980600,2026년 제13차 희망도서 구입,N,신규,2026-04-17,2026. 4. 17. ~ 2026. 4. 29.,지방계약법 (제25조제1항5호나목),0,1364270,5,http://www.g2b.go.kr,직불,,,7531571,경기도교육청 경기도교육청과천도서관,교육기관,총무부,장민호,02-3677-0314,02-504-7532,[1^7531571^경기도교육청 경기도교육청과천도서관^교육기관^총무부^장민호^0236770314],[1^주계약업체^단독^과천서점^공영미^대한민국^100^과천서점^^3749401549],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01759806&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,경기도교육청과천도서관장,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-04-20 08:14:52,,0.08,,,,,2026-04-17,N,getCntrctInfoListThng,물품,경기도교육청 경기도교육청과천도서관,1364270
R26TE14086873,물품,00188061745,00188061745,폴리에틸렌관,N,신규,2026-04-20,,국가계약법 (제7조의2),6785785100,6785785100,10,http://www.g2b.go.kr,대지급,,20171217420,1230000,조달청,국가기관,운영지원과,남유환,070-4056-6336,050-5480-2321,[1^ZZ99999^각 수요기관^기타기관^x^이관데이터^],[1^주계약업체^단독^(주)금아테크^서범관^대한민국^100^(주)금아테크^^5058157098],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=001880617_1&ctrtChgOrd=45&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,조달청장,[조달사업법 시행령] 다수공급자,일반경쟁,2026-04-20 08:15:26,,0.075,,,,,2026-04-20,N,getCntrctInfoListThng,물품,각 수요기관,6785785100
R26TE14086880,물품,R26TA0176455500,R26TA0176455500,2026학년도 수남초등학교 무상우유급식 계약(단가),N,신규,2026-04-17,,지방계약법 (제25조제1항5호나목),0,127200,10,http://www.g2b.go.kr,직불,,,7770029,경기도김포교육청 수남초등학교,교육기관,행정실,박창현,031-982-7740,031-987-3604,[1^7770029^경기도김포교육청 수남초등학교^교육기관^행정실^박창현^0319827740],[1^주계약업체^단독^우유나라^이선정^대한민국^100^우유나라^^1282339587],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01764555&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,수남초등학교장,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-04-20 08:17:52,,0.08,,,,,2026-04-17,N,getCntrctInfoListThng,물품,경기도김포교육청 수남초등학교,127200
R26TE14086887,물품,,R26TA0177147700,"(단가, 유찰, 수의) 울진 308함, 사천 P-53정 선저외판 검사수리",N,신규,,26.4.13.~26.4.21.,국가계약법 (제27조제1항),0,2336000,10,http://www.g2b.go.kr,직불,,,1532883,해양경찰청 해양경찰정비창 해양경찰부산정비창,국가기관,기획운영과,김대성,051-419-2417,051-419-2318,[1^1532883^해양경찰청 해양경찰정비창 해양경찰부산정비창^국가기관^기획운영과^김대성^0514192417],[1^주계약업체^단독^조은엔지니어링^조재용^대한민국^100^조은엔지니어링^^4172700132],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01771477&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,해양경찰부산정비창,재공고입찰등과 수의계약,수의계약,2026-04-20 08:19:14,,0.125,,,,,2026-04-13,N,getCntrctInfoListThng,물품,해양경찰청 해양경찰정비창 해양경찰부산정비창,2336000
R26TE14086889,물품,,R25TA0027852203,투광조명외 5종,N,신규,,,국가계약법 (제21조제1항8호),2637126700,2637126700,10,http://www.g2b.go.kr,,,20160626674,1230121,조달청 서울지방조달청,국가기관,경영관리과,전정수,070-4056-8739,050-5480-1525,[1^ZZ99999^각 수요기관^기타기관^x^이관데이터^],[1^주계약업체^단독^탄탄테크 주식회사^이이세^대한민국^100^탄탄테크 주식회사^^8478602911],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00278522&ctrtChgOrd=03&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,대한민국정부서울지방조달청장,중소기업청장이 지정.고시한 제품,제한경쟁,2026-04-20 08:19:38,,0.075,,,,,2026-04-24,N,getCntrctInfoListThng,물품,각 수요기관,2637126700
R26TE14086896,물품,R26TA0176237500,R26TA0176237500,청명초등학교  농구대 및 그네 개선,N,신규,2026-04-20,,지방계약법 (제25조제1항5호나목),0,4600000,10,http://www.g2b.go.kr,직불,,,7540088,경기도수원교육청 청명초등학교,교육기관,교육행정실,이경희,,,[1^7540088^경기도수원교육청 청명초등학교^교육기관^교육행정실^이경희^],[1^주계약업체^단독^현대체육산업 주식회사^신광식^대한민국^100^현대체육산업 주식회사^^1348124658],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01762375&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,청명초등학교장,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-04-20 08:21:52,,0.08,,,,,2026-04-20,N,getCntrctInfoListThng,물품,경기도수원교육청 청명초등학교,4600000
R26TE14086903,물품,,R26TA0177148000,교육·의료기자재_동물의료용[응급] 자동혈압계 VET30 SUNTECH 1식[종] 조달등록 물품 g2b계약 구매,N,신규,,,국가계약법 (제26조제1항5호가2목),0,4400000,0,http://www.g2b.go.kr,직불,,,7003818,전남대학교 동물병원,국가기관,전남대학교 동물병원,이주환,,,[1^7003818^전남대학교 동물병원^국가기관^전남대학교 동물병원^이주환^],[1^주계약업체^단독^주식회사 프로벳^남은숙^대한민국^100^주식회사 프로벳^^1058809736],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01771480&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,전남대학교동물병원장,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-04-20 08:23:46,,0.075,,,,,2026-04-20,N,getCntrctInfoListThng,물품,전남대학교 동물병원,4400000
R26TE14086905,물품,,R26TA0177147900,온라인 콘텐츠 제작 플랫폼 구매,N,신규,,,국가계약법 (제26조제1항5호가2목),0,383000,10,http://www.g2b.go.kr,직불,,,1532020,해양경찰청 중앙해양특수구조단,국가기관,중앙해양특수구조단 행정팀,김대영,051-580-2019,051-580-2051,[1^1532020^해양경찰청 중앙해양특수구조단^국가기관^중앙해양특수구조단 행정팀^김대영^0515802019],[1^주계약업체^단독^(주)리아모어소프트^심재홍^대한민국^100^(주)리아모어소프트^^1058715982],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01771479&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,중앙해양특수구조단장,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-04-20 08:24:21,,0.075,,,,,2026-04-20,N,getCntrctInfoListThng,물품,해양경찰청 중앙해양특수구조단,383000
R26TE14086910,물품,R26TA0136722401,R26TA0136722401,[변경계약](한국교과서협회) 2026학년도 1학기 초등학교 무상교과용도서 공급계약,N,신규,2026-04-13,,지방계약법 (제25조제1항4호아목),0,950459310,5,http://www.g2b.go.kr,직불,,,7130000,서울특별시교육청 서울특별시강동송파교육지원청,교육기관,재정지원과,민수연,02-3434-4446,,[1^7130000^서울특별시교육청 서울특별시강동송파교육지원청^교육기관^재정지원과^민수연^0234344446],[1^주계약업체^단독^사단법인 한국교과서협회^이병완^대한민국^100^사단법인 한국교과서협회^^1098204954],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01367224&ctrtChgOrd=01&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,강동송파교육지원청,생산자가 1인인 경우,수의계약,2026-04-20 08:25:16,,0.08,,,,,2026-04-13,N,getCntrctInfoListThng,물품,서울특별시교육청 서울특별시강동송파교육지원청,950459310
R26TE14086911,물품,,R26TA0177148200,(단가)통영 1006함 발전원동기(MTU8V183TE52) 총분해수리(W6),N,신규,,26.4.13.~26.5.12.,국가계약법 (제21조제1항10호가목),0,46634000,10,http://www.g2b.go.kr,직불,,,1532883,해양경찰청 해양경찰정비창 해양경찰부산정비창,국가기관,기획운영과,김대성,051-419-2417,051-419-2318,[1^1532883^해양경찰청 해양경찰정비창 해양경찰부산정비창^국가기관^기획운영과^김대성^0514192417],[1^주계약업체^단독^주식회사 아라트^김명우^대한민국^100^주식회사 아라트^^5468601417],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01771482&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,해양경찰부산정비창,"추정가격 1억원 미만 물품·용역(소기업, 소상공인, 벤처기업, 창업자)",제한경쟁,2026-04-20 08:25:30,,0.125,,,,,2026-04-13,N,getCntrctInfoListThng,물품,해양경찰청 해양경찰정비창 해양경찰부산정비창,46634000
R26TE14086913,물품,,R26TA0175028900,후생복지물품 구입 계약,N,신규,,,지방계약법 (제25조제1항5호나목),0,4750000,5,http://www.g2b.go.kr,직불,,,6500094,제주특별자치도 제주소방서,지방자치단체,소방행정과,강현걸,064-729-0142,064-729-0110,[1^6500094^제주특별자치도 제주소방서^지방자치단체^소방행정과^강현걸^0647290142],[1^주계약업체^단독^행복나눔(복지용구)^이민석^대한민국^100^행복나눔(복지용구)^^6161915542],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01750289&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,제주소방서장,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-04-20 08:26:59,,0.08,,,,,2026-04-20,N,getCntrctInfoListThng,물품,제주특별자치도 제주소방서,4750000
R26TE14086915,물품,,R26TA0177097000,다운라이트설비외 5종,N,신규,,,국가계약법 (제21조제1항8호),333100000,333100000,10,http://www.g2b.go.kr,대지급,,R25BK01121603,1230133,조달청 인천지방조달청,국가기관,경영관리과,최미선,070-4056-7802,050-5480-1746,[1^ZZ99999^각 수요기관^기타기관^x^이관데이터^],[1^주계약업체^단독^에이 플러스 조명^김경희^대한민국^100^에이 플러스 조명^^1262587151],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01770970&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,권혁재,중소기업청장이 지정.고시한 제품,제한경쟁,2026-04-20 08:27:08,,0.075,,,,,2026-04-20,N,getCntrctInfoListThng,물품,각 수요기관,333100000
R26TE14086916,물품,,R26TA0177095000,다운라이트설비외 5종,N,신규,,,국가계약법 (제21조제1항8호),1260900000,1260900000,10,http://www.g2b.go.kr,대지급,,R25BK01121603,1230133,조달청 인천지방조달청,국가기관,경영관리과,최미선,070-4056-7802,050-5480-1746,[1^ZZ99999^각 수요기관^기타기관^x^이관데이터^],[1^주계약업체^단독^태영산업^안영선^대한민국^100^태영산업^^1821900624],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01770950&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,권혁재,중소기업청장이 지정.고시한 제품,제한경쟁,2026-04-20 08:27:21,,0.075,,,,,2026-04-20,N,getCntrctInfoListThng,물품,각 수요기관,1260900000
R26TE14086917,물품,,R26TA0177147800,기장읍 대라리 140-8번지 주변 노후관 개량공사(KP부속 등 20종),N,신규,,30,지방계약법 (제25조제1항5호나목),0,7397620,5,http://www.g2b.go.kr,직불,,,6260360,부산광역시 상수도사업본부 기장사업소,지방자치단체,기장사업소업무부서,김우열,051-669-5556,051-669-5559,[1^6260360^부산광역시 상수도사업본부 기장사업소^지방자치단체^기장사업소업무부서^김우열^0516695556],[1^주계약업체^단독^(주)신진수도^김정학^대한민국^100^(주)신진수도^^6178129366],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01771478&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,부산광역시 상수도본부 기장사업소,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-04-20 08:27:24,,0.08,,,,,2026-04-20,N,getCntrctInfoListThng,물품,부산광역시 상수도사업본부 기장사업소,7397620
R26TE14086918,물품,,R26TA0177094000,다운라이트설비외 5종,N,신규,,,국가계약법 (제21조제1항8호),582000000,582000000,10,http://www.g2b.go.kr,대지급,,R25BK01121603,1230133,조달청 인천지방조달청,국가기관,경영관리과,최미선,070-4056-7802,050-5480-1746,[1^ZZ99999^각 수요기관^기타기관^x^이관데이터^],[1^주계약업체^단독^(주)디오전자^홍지현^대한민국^100^(주)디오전자^^6588701279],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01770940&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,권혁재,중소기업청장이 지정.고시한 제품,제한경쟁,2026-04-20 08:27:34,,0.075,,,,,2026-04-20,N,getCntrctInfoListThng,물품,각 수요기관,582000000
R26TE14086919,물품,,R26TA0177114200,다운라이트설비외 5종,N,신규,,,국가계약법 (제21조제1항8호),104500000,104500000,10,http://www.g2b.go.kr,,,R25BK01121603,1230133,조달청 인천지방조달청,국가기관,경영관리과,임동진,070-4056-7801,050-5480-1155,[1^ZZ99999^각 수요기관^기타기관^x^이관데이터^],[1^주계약업체^단독^주식회사 해든^박종호^대한민국^100^주식회사 해든^^1248161281],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01771142&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,권혁재,중소기업청장이 지정.고시한 제품,제한경쟁,2026-04-20 08:27:46,,0.075,,,,,2026-04-23,N,getCntrctInfoListThng,물품,각 수요기관,104500000
R26TE14086920,물품,R26TA0175240100,R26TA0175240100,2026학년도 졸업앨범 제작 및 구입 계약,N,신규,2026-04-15,,지방계약법 (제25조제1항5호나목),0,11160000,5,http://www.g2b.go.kr,직불,,,7251282,대구광역시교육청 대구광역시동부교육지원청 새론중학교,교육기관,행정실,박혜숙,053-233-5812,,[1^7251282^대구광역시교육청 대구광역시동부교육지원청 새론중학교^교육기관^행정실^박혜숙^0532335812],[1^주계약업체^단독^포토노블스튜디오^이동재^대한민국^100^포토노블스튜디오^^5020583972],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01752401&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,새론중학교장,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-04-20 08:27:59,,0.08,,,,,2026-04-15,N,getCntrctInfoListThng,물품,대구광역시교육청 대구광역시동부교육지원청 새론중학교,11160000
