untyCntrctNo,bsnsDivNm,dcsnCntrctNo,cntrctRefNo,cntrctNm,cmmnCntrctYn,lngtrmCtnuDivNm,cntrctCnclsDate,cntrctPrd,baseLawNm,totCntrctAmt,thtmCntrctAmt,grntymnyRate,cntrctInfoUrl,payDivNm,reqNo,ntceNo,cntrctInsttCd,cntrctInsttNm,cntrctInsttJrsdctnDivNm,cntrctInsttChrgDeptNm,cntrctInsttOfclNm,cntrctInsttOfclTelNo,cntrctInsttOfclFaxNo,dminsttList,corpList,cntrctDtlInfoUrl,crdtrNm,baseDtls,cntrctCnclsMthdNm,rgstDt,chgDt,dfrcmpnstRt,pubPrcrmntClsfcNo,pubPrcrmntClsfcNm,pubPrcrmntMidClsfcNm,pubPrcrmntLrgClsfcNm,cntrctDate,infoBizYn,_source_endpoint,_business_type,dminsttNm,cntrctAmt
R26TE14088790,물품,,R26TA0136792902,아스팔트(AP-3) 구매(2026년 1차),N,신규,,,지방계약법 (제20조제1항6호),0,264772200,5,http://www.g2b.go.kr,직불,,R26BK01263530,6260000,부산광역시,지방자치단체,회계재산담당관,김주홍,051-888-2244,,[1^6260000^부산광역시^지방자치단체^회계재산담당관^김주홍^0518882244],[1^주계약업체^단독^그린환경산업^김미숙^대한민국^100^그린환경산업^^6211456201],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01367929&ctrtChgOrd=02&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,부산광역시장,행정안전부령 금액 미만 본점소재지,제한경쟁,2026-04-20 09:40:44,,0.08,,,,,2026-04-20,N,getCntrctInfoListThng,물품,부산광역시,264772200
R26TE14088817,물품,,R26TA0177194700,"(단가, 유찰, 수의)완도 323함 NO.1,2 발전기관 인젝션펌프 총분해수리",N,신규,,26.4.14.~26.4.20.,국가계약법 (제27조제1항),0,1276800,10,http://www.g2b.go.kr,직불,,,1532883,해양경찰청 해양경찰정비창 해양경찰부산정비창,국가기관,기획운영과,김대성,051-419-2417,051-419-2318,[1^1532883^해양경찰청 해양경찰정비창 해양경찰부산정비창^국가기관^기획운영과^김대성^0514192417],[1^주계약업체^단독^신대아엔지니어링^홍보근^대한민국^100^신대아엔지니어링^^6020389234],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01771947&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,해양경찰부산정비창,재공고입찰등과 수의계약,수의계약,2026-04-20 09:41:40,,0.125,,,,,2026-04-14,N,getCntrctInfoListThng,물품,해양경찰청 해양경찰정비창 해양경찰부산정비창,1276800
R26TE14088969,물품,,R25TA0104576702,용산초등학교 공간재구조화 리모델링공사 목무늬라인불연강판패널 구매,N,신규,,2025.11.05~2026.06.30까지,지방계약법 (제25조제1항5호라목),0,38500000,5,http://www.g2b.go.kr,직불,,R25BK01117137,7181000,부산광역시교육청 부산광역시남부교육지원청,교육기관,학교지원과,권현정,051-640-0343,051-637-8956,[1^7181000^부산광역시교육청 부산광역시남부교육지원청^교육기관^학교지원과^권현정^0516400343],[1^주계약업체^단독^(주)에이탑이엔지^김규완^대한민국^100^(주)에이탑이엔지^^6068611798],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA01045767&ctrtChgOrd=02&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,부산광역시남부교육지원청교육장,추정가격 2천만원 초과 1억원 이하 물품·용역(소기업 소상공인 계약),수의계약,2026-04-20 09:45:26,,0.08,,,,,2026-04-20,N,getCntrctInfoListThng,물품,부산광역시교육청 부산광역시남부교육지원청,38500000
R26TE14089072,물품,,R26TA0177187100,네트워크 영상 4분할기 등 7종 구매,N,신규,,계약일로부터 30일,지방계약법 (제25조제1항5호나목),0,17346500,5,http://www.g2b.go.kr,직불,,R26BK01456549,B551542,부산교통공사,지방공기업,회계자산처,정민지,051-640-7249,,[1^B551542^부산교통공사^지방공기업^회계자산처^정민지^0516407249],[1^주계약업체^단독^비드앤드서플라이^김태훈^대한민국^100^비드앤드서플라이^^6103160338],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01771871&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,부산교통공사사장,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-04-20 09:48:16,,0.08,,,,,2026-04-22,N,getCntrctInfoListThng,물품,부산교통공사,17346500
R26TE14089182,물품,,R26TA0177205900,서구보훈회관 전산장비 등 구입,N,신규,,,지방계약법 (제25조제1항5호나목),0,18500000,5,http://www.g2b.go.kr,직불,,,3260000,부산광역시 서구,지방자치단체,서구청 재무과,김우진,051-240-4145,051-240-4149,[1^3260000^부산광역시 서구^지방자치단체^서구청 재무과^김우진^0512404145],[1^주계약업체^단독^베리텍^임기훈^대한민국^100^베리텍^^6051252285],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01772059&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,부산광역시 서구청장,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-04-20 09:51:10,,0.08,,,,,2026-04-22,N,getCntrctInfoListThng,물품,부산광역시 서구,18500000
R26TE14089203,물품,R26TA0176378600,R26TA0176378600,강서구 송정동 1750 주변 고장 제수밸브 교체공사 등 관급자재(KP 등),N,신규,2026-04-20,계약일로부터 30일,지방계약법 (제25조제1항5호나목),0,19804700,5,http://www.g2b.go.kr,직불,,,6260099,부산광역시 상수도사업본부 시설관리사업소,지방자치단체,관리팀,류화수,051-669-4523,051-669-4519,[1^6260099^부산광역시 상수도사업본부 시설관리사업소^지방자치단체^관리팀^류화수^0516694523],[1^주계약업체^단독^(주)한국산업코어^김성수^대한민국^100^(주)한국산업코어^^6068661338],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01763786&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,시설관리사업소장,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-04-20 09:51:39,,0.08,,,,,2026-04-20,N,getCntrctInfoListThng,물품,부산광역시 상수도사업본부 시설관리사업소,19804700
R26TE14089362,물품,R26TA0176310600,R26TA0176310600,자성로 하부 통학로 보행환경개선사업 구간내 상수도관 이설공사 관급자재(강관플랜지관 등),N,신규,2026-04-20,계약일로부터 159일,지방계약법 (제25조제1항5호나목),0,17600000,5,http://www.g2b.go.kr,직불,,,6260099,부산광역시 상수도사업본부 시설관리사업소,지방자치단체,관리팀,류화수,051-669-4523,051-669-4519,[1^6260099^부산광역시 상수도사업본부 시설관리사업소^지방자치단체^관리팀^류화수^0516694523],[1^주계약업체^단독^건일스틸 주식회사^홍걸^대한민국^100^건일스틸 주식회사^^3128171765],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01763106&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,시설관리사업소장,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-04-20 09:56:00,,0.08,,,,,2026-04-20,N,getCntrctInfoListThng,물품,부산광역시 상수도사업본부 시설관리사업소,17600000
R26TE14089380,물품,R26TA0177153100,R26TA0177153100,구포3동 시랑로181번길21 신규급수공사외 자재(수도미터기보호통 13mm 3개외 21종),N,신규,2026-04-20,,지방계약법 (제25조제1항5호나목),0,14365630,5,http://www.g2b.go.kr,직불,,,6260111,부산광역시 상수도사업본부 북부사업소,지방자치단체,업무부서,이태우,051-669-5305,051-669-5309,[1^6260111^부산광역시 상수도사업본부 북부사업소^지방자치단체^업무부서^이태우^0516695305],[1^주계약업체^단독^(주)한국산업코어^김성수^대한민국^100^(주)한국산업코어^^6068661338],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01771531&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,부산광역시 상수도사업본부 북부사업소장,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-04-20 09:56:24,,0.08,,,,,2026-04-20,N,getCntrctInfoListThng,물품,부산광역시 상수도사업본부 북부사업소,14365630
R26TE14089481,물품,,R26TA0177211300,(소액수의)울진 308함 등 4척 일반자재(와이어로프 등 14종) 구매,N,신규,,26.04.24~26.04.27,국가계약법 (제26조제1항5호가2목),0,5258140,10,http://www.g2b.go.kr,직불,R26DC00196045,R26BK01455214,1532883,해양경찰청 해양경찰정비창 해양경찰부산정비창,국가기관,기획운영과,박규찬,051-419-2239,051-419-2318,[1^1532883^해양경찰청 해양경찰정비창 해양경찰부산정비창^국가기관^기획운영과^박규찬^0514192239],[1^주계약업체^단독^동인산업^최홍열^대한민국^100^동인산업^^6060442693],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01772113&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,해양경찰부산정비창,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-04-20 09:59:00,,0.075,,,,,2026-04-24,N,getCntrctInfoListThng,물품,해양경찰청 해양경찰정비창 해양경찰부산정비창,5258140
R26TE14090014,물품,,R26TA0177219900,2026년 레일운반용 트롤리 제작구매,N,신규,,계약일로부터 270일,지방계약법 (제2조의2제1항1호),0,78350000,5,http://www.g2b.go.kr,직불,,R26BK01451065,B551542,부산교통공사,지방공기업,회계자산처,정민지,051-640-7249,,[1^B551542^부산교통공사^지방공기업^회계자산처^정민지^0516407249],[1^주계약업체^단독^(주)한국이엔지^박만제^대한민국^100^(주)한국이엔지^^6068614679],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01772199&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,부산교통공사사장,"[판로지원법 시행령] 소기업,소상공인제한",제한경쟁,2026-04-20 10:11:50,,0.08,,,,,2026-04-22,N,getCntrctInfoListThng,물품,부산교통공사,78350000
R26TE14090086,물품,R26TA0177043900,R26TA0177043900,온천장1 배수펌프장 집수정 내부 단면 보수,N,신규,2026-04-20,,지방계약법 (제25조제1항5호나목),0,2479400,5,http://www.g2b.go.kr,직불,,,3300000,부산광역시 동래구,지방자치단체,재무과,김하나,051-550-4147,051-550-4149,[1^3300000^부산광역시 동래구^지방자치단체^재무과^김하나^0515504147],[1^주계약업체^단독^주식회사 신보건설^박재형^대한민국^100^주식회사 신보건설^^1368136505],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01770439&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,부산광역시 동래구청장,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-04-20 10:13:20,,0.13,,,,,2026-04-20,N,getCntrctInfoListThng,물품,부산광역시 동래구,2479400
R26TE14090100,물품,,R26TA0177098300,환경관리원 근무복(하절기) 구입,N,신규,,2026.04.20.~2026.05.15.,지방계약법 (제25조제1항5호나목),0,19290000,5,http://www.g2b.go.kr,직불,,,3290000,부산광역시 부산진구,지방자치단체,재무과,한영경,051-605-4151,,[1^3290000^부산광역시 부산진구^지방자치단체^재무과^한영경^0516054151],[1^주계약업체^단독^비티기업^안선영^대한민국^100^비티기업^^2030921679],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01770983&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,부산광역시 부산진구청장,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-04-20 10:13:35,,0.08,,,,,2026-04-20,N,getCntrctInfoListThng,물품,부산광역시 부산진구,19290000
R26TE14090293,물품,R26TA0174726100,R26TA0174726100,연산교차로 문화공간(그린 스테이션) 조성 전기공사 관급자재(자전거보관대) 구입,N,신규,2026-04-15,,지방계약법 (제25조제1항5호바목),0,40755000,5,http://www.g2b.go.kr,직불,,,3370000,부산광역시 연제구,지방자치단체,재무과,손주하,,,[1^3370000^부산광역시 연제구^지방자치단체^재무과^손주하^],[1^주계약업체^단독^유원디자인연구소^노지현^대한민국^100^유원디자인연구소^^4191800117],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01747261&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,연제구청장,"추정가격 2천만원 초과 1억원 이하 물품·용역(여성기업, 장애인기업, 사회적기업, 사회적협동조합, 자활기업, 마을기업 계약)",수의계약,2026-04-20 10:18:19,,0.08,,,,,2026-04-15,N,getCntrctInfoListThng,물품,부산광역시 연제구,40755000
R26TE14091100,물품,,R26TA0177189600,부산서중학교 교사개축 통합배선시스템 구매 설치(계속비),N,신규,,2028/06/10,지방계약법 (제20조제1항8호),0,174591480,5,http://www.g2b.go.kr,대지급,R26DC00188328,R26BK01443067,1230130,조달청 부산지방조달청,국가기관,경영관리과,이재형,070-4056-6590,050-5730-1904,[1^7181000^부산광역시교육청 부산광역시남부교육지원청^교육기관^학교지원과^권현정^0516400343],[1^주계약업체^단독^주식회사동주이엔씨^김윤호^대한민국^100^주식회사동주이엔씨^^6058182301],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01771896&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,대한민국정부부산지방조달청장,중소벤처기업부장관이 지정 공고한 물품,제한경쟁,2026-04-20 10:38:08,,0.08,,,,,2026-04-20,N,getCntrctInfoListThng,물품,부산광역시교육청 부산광역시남부교육지원청,174591480
R26TE14091185,물품,,R26TA0177193400,신연초등학교 교사증축 자동제어장치 구매 설치(계속비),N,신규,,2027/02/08,지방계약법 (제20조제1항8호),0,122378890,5,http://www.g2b.go.kr,대지급,R26DC00188189,R26BK01443114,1230130,조달청 부산지방조달청,국가기관,경영관리과,이재형,070-4056-6590,050-5730-1904,[1^7181000^부산광역시교육청 부산광역시남부교육지원청^교육기관^학교지원과^권현정^0516400343],[1^주계약업체^단독^미래전기(주)^김성국^대한민국^100^미래전기(주)^^6158130983],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01771934&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,대한민국정부부산지방조달청장,중소벤처기업부장관이 지정 공고한 물품,제한경쟁,2026-04-20 10:39:56,,0.08,,,,,2026-04-21,N,getCntrctInfoListThng,물품,부산광역시교육청 부산광역시남부교육지원청,122378890
R26TE14091211,물품,,R26TA0174849301,수영강 상류 수국정원 조성사업 물품 구매,N,신규,,계약일~2026.6.13.,지방계약법 (제25조제1항5호나목),0,4827900,5,http://www.g2b.go.kr,직불,,,3350000,부산광역시 금정구,지방자치단체,재무과,박소정,051-519-4144,051-519-4149,[1^3350000^부산광역시 금정구^지방자치단체^재무과^박소정^0515194144],[1^주계약업체^단독^주식회사 에넥스트^신복순^대한민국^100^주식회사 에넥스트^^6108162078],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01748493&ctrtChgOrd=01&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,금정구청장,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-04-20 10:40:57,,0.08,,,,,2026-04-20,N,getCntrctInfoListThng,물품,부산광역시 금정구,4827900
R26TE14091268,물품,R26TA0173176901,R26TA0173176901,염소가스 중화용 가성소다 구매,N,신규,2026-04-20,,지방계약법 (제25조제1항5호나목),0,5520000,5,http://www.g2b.go.kr,직불,,,6260103,부산광역시 상수도사업본부 덕산정수사업소,지방자치단체,덕산정수사업소,이선우,051-669-4901,,[1^6260103^부산광역시 상수도사업본부 덕산정수사업소^지방자치단체^덕산정수사업소^이선우^0516694901],[1^주계약업체^단독^주식회사 비봉케미칼^배윤호^대한민국^100^주식회사 비봉케미칼^^6108197621],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01731769&ctrtChgOrd=01&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,부산광역시 상수도사업본부 덕산정수사업소,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-04-20 10:42:13,,0.08,,,,,2026-04-20,N,getCntrctInfoListThng,물품,부산광역시 상수도사업본부 덕산정수사업소,5520000
R26TE14091374,물품,R26TA0177098300,R26TA0177098300,환경관리원 근무복(하절기) 구입,N,신규,2026-04-20,2026.04.20.~2026.05.15.,지방계약법 (제25조제1항5호나목),0,19290000,5,http://www.g2b.go.kr,직불,,,3290000,부산광역시 부산진구,지방자치단체,재무과,한영경,051-605-4151,,[1^3290000^부산광역시 부산진구^지방자치단체^재무과^한영경^0516054151],[1^주계약업체^단독^비티기업^안선영^대한민국^100^비티기업^^2030921679],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01770983&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,부산광역시 부산진구청장,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-04-20 10:44:38,,0.08,,,,,2026-04-20,N,getCntrctInfoListThng,물품,부산광역시 부산진구,19290000
R26TE14091652,물품,,R25TA0064135201,1호선 중앙역 폐쇄형배전반 제작설치,N,신규,,계약일로부터 300일 이내,지방계약법 (제25조제1항7호의2나목),0,236098300,5,http://www.g2b.go.kr,직불,,R25BK00907716,B551542,부산교통공사,지방공기업,회계자산처,정민지,051-640-7249,,[1^B551542^부산교통공사^지방공기업^회계자산처^정민지^0516407249],[1^주계약업체^단독^(사)한국장애인공존협회 정관지점^안성준^대한민국^100^(사)한국장애인공존협회 정관지점^^4778200259],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00641352&ctrtChgOrd=01&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,부산교통공사사장,중증장애인생산품,수의계약,2026-04-20 10:51:25,,0.08,,,,,2026-04-20,N,getCntrctInfoListThng,물품,부산교통공사,236098300
R26TE14091692,물품,2024040EB9400,2024040EB9400,동위원소재료(F-18 FDG 주사액)  구입(단가계약),N,신규,2024-04-30,2024. 5. 1~2026. 4. 30.,국가계약법 (제10조제1항),0,1300320000,10,http://www.g2b.go.kr,직불,,20240400256,B550554,부산대학교병원,기타공공기관,물류관리팀,김유진,,,[1^B550554^부산대학교병원^기타공공기관^물류관리팀^김유진^],[1^주계약업체^단독^(주)듀켐바이오^김상우^대한민국^100^(주)듀켐바이오^^1058650172],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024040EB94_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,부산대학교병원장,경쟁은 입찰의 방법으로 행함,일반경쟁,2026-04-20 10:52:21,,0.075,,,,,2024-04-30,,getCntrctInfoListThng,물품,부산대학교병원,1300320000
